ID	A1	A2	B1	B2	gene_name
ENSG00000158161	1069	1068	900	955	EYA3
ENSG00000179364	1043	1051	916	980	PACS2
ENSG00000175110	927	1101	1026	936	MRPS22
ENSG00000150593	699	1063	1148	1079	PDCD4
ENSG00000108840	855	1064	1106	963	HDAC5
ENSG00000140694	987	1098	1005	898	PARN
ENSG00000132205	640	524	1428	1396	EMILIN2
ENSG00000158623	778	1184	945	1081	COPG2
ENSG00000187079	1318	978	775	914	TEAD1
ENSG00000095209	645	830	1348	1160	TMEM38B
ENSG00000245910	1295	995	946	747	SNHG6
ENSG00000101997	934	1114	1025	909	CCDC22
ENSG00000080371	950	990	1126	916	RAB21
ENSG00000114054	854	1136	1000	991	PCCB
ENSG00000173153	530	1018	1310	1123	ESRRA
ENSG00000178202	584	788	1320	1288	KDELC2
ENSG00000241553	840	1042	1159	939	ARPC4
ENSG00000139428	1120	1101	910	847	MMAB
ENSG00000206573	1903	796	648	629	THUMPD3-AS1
ENSG00000138777	864	1136	1087	888	PPA2
ENSG00000157800	833	850	1131	1159	SLC37A3
ENSG00000100731	1009	768	1087	1109	PCNX1
ENSG00000185085	805	1083	996	1087	INTS5
ENSG00000132842	702	1102	1100	1065	AP3B1
ENSG00000144791	894	1169	944	960	LIMD1
ENSG00000114744	841	1090	1141	895	COMMD2
ENSG00000123219	1391	958	895	722	CENPK
ENSG00000132359	978	1188	840	960	RAP1GAP2
ENSG00000141499	1048	953	1043	921	WRAP53
ENSG00000111665	830	974	1139	1020	CDCA3
ENSG00000105171	904	1154	1032	872	POP4
ENSG00000115364	653	1039	1213	1056	MRPL19
ENSG00000187325	583	1105	1132	1141	TAF9B
ENSG00000185917	1386	1149	731	693	SETD4
ENSG00000133818	932	1123	957	947	RRAS2
ENSG00000016864	1117	900	1060	882	GLT8D1
ENSG00000168005	585	1162	1087	1125	SPINDOC
ENSG00000173264	826	1044	1120	968	GPR137
ENSG00000172590	970	1030	1135	822	MRPL52
ENSG00000132670	827	976	1076	1077	PTPRA
ENSG00000164172	935	1155	1090	775	MOCS2
ENSG00000122591	1024	1061	1014	852	FAM126A
ENSG00000205476	479	1053	1175	1243	CCDC85C
ENSG00000169439	484	638	1510	1317	SDC2
ENSG00000149311	1055	1136	774	984	ATM
ENSG00000185129	863	1034	1028	1023	PURA
ENSG00000114784	854	1128	1048	918	EIF1B
ENSG00000215041	835	1161	897	1055	NEURL4
ENSG00000123213	680	1097	1076	1093	NLN
ENSG00000113811	840	1052	1147	904	SELENOK
ENSG00000177879	671	1045	1243	984	AP3S1
ENSG00000197969	1124	1033	887	899	VPS13A
ENSG00000092094	1480	1024	701	738	OSGEP
ENSG00000134970	626	696	1389	1230	TMED7
ENSG00000181666	1446	1045	760	690	HKR1
ENSG00000033050	836	1091	1089	922	ABCF2
ENSG00000117868	862	730	1166	1180	ESYT2
ENSG00000090989	1190	1058	883	806	EXOC1
ENSG00000184752	773	1101	1105	956	NDUFA12
ENSG00000254986	697	1134	1102	998	DPP3
ENSG00000214194	721	974	1280	952	SMIM30
ENSG00000113593	1157	982	950	838	PPWD1
ENSG00000023318	1015	577	1188	1145	ERP44
ENSG00000196715	801	878	1247	998	VKORC1L1
ENSG00000173621	612	770	1380	1162	LRFN4
ENSG00000157827	1079	1031	893	920	FMNL2
ENSG00000108100	663	1124	1146	990	CCNY
ENSG00000012983	879	1128	944	970	MAP4K5
ENSG00000140259	601	1075	1147	1096	MFAP1
ENSG00000103245	1385	969	826	739	NARFL
ENSG00000164347	1048	1033	909	929	GFM2
ENSG00000108506	1149	1067	867	835	INTS2
ENSG00000137700	991	1018	963	946	SLC37A4
ENSG00000118454	1035	1046	1005	831	ANKRD13C
ENSG00000107566	951	799	1106	1060	ERLIN1
ENSG00000162813	554	1011	1273	1077	BPNT1
ENSG00000102100	909	875	1122	1009	SLC35A2
ENSG00000186416	980	996	1054	883	NKRF
ENSG00000136861	1107	1010	882	914	CDK5RAP2
ENSG00000184678	3264	367	122	159	HIST2H2BE
ENSG00000146083	918	963	1013	1018	RNF44
ENSG00000176407	773	1058	1097	982	KCMF1
ENSG00000116641	661	1143	1052	1054	DOCK7
ENSG00000213523	1035	1169	978	727	SRA1
ENSG00000114098	1120	1067	848	873	ARMC8
ENSG00000178904	837	911	1078	1082	DPY19L3
ENSG00000276180	2216	690	541	460	HIST1H4I
ENSG00000163507	916	1040	1020	931	CIP2A
ENSG00000066583	632	1071	1177	1027	ISOC1
ENSG00000166532	1150	932	894	931	RIMKLB
ENSG00000132275	1201	1078	870	757	RRP8
ENSG00000143437	674	1074	1022	1136	ARNT
ENSG00000168724	866	1097	1031	911	DNAJC21
ENSG00000128654	1011	1079	956	857	MTX2
ENSG00000206560	888	1036	925	1054	ANKRD28
ENSG00000165669	1043	1053	1025	782	FAM204A
ENSG00000154845	734	1111	1080	977	PPP4R1
ENSG00000213066	1114	1009	928	850	FGFR1OP
ENSG00000169446	666	889	1214	1131	MMGT1
ENSG00000204576	929	1228	942	800	PRR3
ENSG00000130827	1154	765	881	1097	PLXNA3
ENSG00000142892	692	579	1362	1262	PIGK
ENSG00000169057	719	1145	961	1069	MECP2
ENSG00000168813	1235	1081	763	810	ZNF507
ENSG00000227345	1038	1059	896	895	PARG
ENSG00000100412	791	1076	1003	1017	ACO2
ENSG00000172586	839	961	1186	900	CHCHD1
ENSG00000198909	848	1139	825	1073	MAP3K3
ENSG00000100263	762	1017	1195	911	RHBDD3
ENSG00000205060	746	929	1101	1109	SLC35B4
ENSG00000170633	993	1088	957	847	RNF34
ENSG00000015171	820	1113	946	1005	ZMYND11
ENSG00000074181	144	296	1569	1875	NOTCH3
ENSG00000181027	904	1051	1056	872	FKRP
ENSG00000064601	1055	712	1151	964	CTSA
ENSG00000112651	1037	1046	1042	757	MRPL2
ENSG00000253293	575	977	1286	1044	HOXA10
ENSG00000117597	775	1196	908	1000	DIEXF
ENSG00000127914	1104	813	959	1002	AKAP9
ENSG00000141577	1199	981	937	761	CEP131
ENSG00000126215	1117	1054	853	854	XRCC3
ENSG00000112208	633	920	1235	1090	BAG2
ENSG00000196547	797	986	852	1242	MAN2A2
ENSG00000160785	743	1068	1007	1059	SLC25A44
ENSG00000100083	927	1130	897	922	GGA1
ENSG00000169925	508	1119	1054	1194	BRD3
ENSG00000136754	1140	1005	953	775	ABI1
ENSG00000008282	564	652	1433	1223	SYPL1
ENSG00000101138	890	1042	1042	897	CSTF1
ENSG00000119402	866	1047	1013	945	FBXW2
ENSG00000063322	732	1108	1132	898	MED29
ENSG00000149485	545	796	1139	1389	FADS1
ENSG00000161533	845	1061	1051	912	ACOX1
ENSG00000156017	875	946	1121	927	CARNMT1
ENSG00000131558	799	1101	999	970	EXOC4
ENSG00000040633	362	944	1397	1165	PHF23
ENSG00000245694	1415	1025	738	689	CRNDE
ENSG00000134243	554	683	1275	1354	SORT1
ENSG00000162139	890	1177	833	964	NEU3
ENSG00000143545	618	961	1258	1027	RAB13
ENSG00000120896	651	1058	1145	1010	SORBS3
ENSG00000068305	798	1089	908	1067	MEF2A
ENSG00000143190	956	990	868	1047	POU2F1
ENSG00000111788	1036	1227	698	900	AC009533.1
ENSG00000070413	602	650	1282	1325	DGCR2
ENSG00000135968	1034	959	937	927	GCC2
ENSG00000187531	1295	1045	836	681	SIRT7
ENSG00000254470	412	959	1360	1121	AP5B1
ENSG00000131748	1020	951	921	956	STARD3
ENSG00000170837	640	865	1365	978	GPR27
ENSG00000051009	1601	980	623	643	FAM160A2
ENSG00000088356	1052	1185	919	691	PDRG1
ENSG00000144747	976	1058	930	882	TMF1
ENSG00000149932	963	931	1098	853	TMEM219
ENSG00000143337	801	811	1207	1022	TOR1AIP1
ENSG00000188243	903	797	1297	844	COMMD6
ENSG00000119421	787	1065	1129	860	NDUFA8
ENSG00000111845	871	1104	942	923	PAK1IP1
ENSG00000173064	1166	960	708	1005	HECTD4
ENSG00000198833	582	1059	1165	1033	UBE2J1
ENSG00000116212	653	989	1161	1036	LRRC42
ENSG00000111817	691	917	1158	1073	DSE
ENSG00000125734	925	1114	850	949	GPR108
ENSG00000140564	424	718	1401	1294	FURIN
ENSG00000142409	847	1058	1112	819	ZNF787
ENSG00000125870	678	933	1169	1056	SNRPB2
ENSG00000101654	923	1108	749	1055	RNMT
ENSG00000068028	1986	802	592	454	RASSF1
ENSG00000135655	1105	1041	878	809	USP15
ENSG00000180992	814	980	1118	919	MRPL14
ENSG00000066651	1242	969	867	752	TRMT11
ENSG00000128534	1142	1023	918	744	LSM8
ENSG00000064393	570	1045	1041	1169	HIPK2
ENSG00000063587	618	1170	908	1127	ZNF275
ENSG00000181915	1141	1086	870	726	ADO
ENSG00000106399	894	1017	1069	842	RPA3
ENSG00000046604	498	394	1399	1530	DSG2
ENSG00000166595	873	973	1139	836	FAM96B
ENSG00000197930	492	577	1377	1374	ERO1A
ENSG00000113269	627	912	1230	1051	RNF130
ENSG00000198721	721	1097	1042	960	ECI2
ENSG00000109917	885	1146	978	810	ZPR1
ENSG00000185963	459	843	1282	1234	BICD2
ENSG00000163719	907	1177	949	785	MTMR14
ENSG00000112062	983	1017	901	916	MAPK14
ENSG00000093183	839	1033	995	950	SEC22C
ENSG00000184076	724	943	1250	900	UQCR10
ENSG00000147164	500	998	1167	1152	SNX12
ENSG00000257621	1137	1082	915	683	PSMA3-AS1
ENSG00000170779	724	1043	1019	1027	CDCA4
ENSG00000166797	713	895	1232	972	FAM96A
ENSG00000175470	1258	832	953	769	PPP2R2D
ENSG00000236144	1133	1031	867	777	TMEM147-AS1
ENSG00000171735	993	837	1110	868	CAMTA1
ENSG00000182093	709	1018	1127	954	WRB
ENSG00000151092	1010	972	949	876	NGLY1
ENSG00000143889	807	1005	1060	930	HNRNPLL
ENSG00000151498	1259	928	794	820	ACAD8
ENSG00000131437	895	1030	855	1020	KIF3A
ENSG00000116539	837	1022	827	1114	ASH1L
ENSG00000165304	919	995	1004	881	MELK
ENSG00000139131	664	1100	1065	967	YARS2
ENSG00000099290	869	1108	911	908	WASHC2A
ENSG00000281649	1034	979	907	875	EBLN3P
ENSG00000110330	1301	1039	778	677	BIRC2
ENSG00000148187	1365	923	759	747	MRRF
ENSG00000047249	885	1039	1049	821	ATP6V1H
ENSG00000172037	921	857	949	1066	LAMB2
ENSG00000153044	1012	1045	975	761	CENPH
ENSG00000263001	577	1013	952	1248	GTF2I
ENSG00000174606	982	1043	913	852	ANGEL2
ENSG00000176142	1208	988	809	785	TMEM39A
ENSG00000118496	1007	938	949	896	FBXO30
ENSG00000157259	1126	994	966	703	GATAD1
ENSG00000168118	730	937	1122	998	RAB4A
ENSG00000163132	580	848	1381	978	MSX1
ENSG00000213676	1119	894	830	944	ATF6B
ENSG00000132467	1145	868	984	789	UTP3
ENSG00000130559	896	1040	830	1020	CAMSAP1
ENSG00000215712	1116	1019	917	733	TMEM242
ENSG00000099875	683	801	1060	1240	MKNK2
ENSG00000185551	406	1087	1151	1140	NR2F2
ENSG00000127526	673	823	1097	1191	SLC35E1
ENSG00000170776	1120	963	757	942	AKAP13
ENSG00000197021	1026	1037	971	748	CXorf40B
ENSG00000167797	799	1127	988	867	CDK2AP2
ENSG00000121064	1077	694	1019	990	SCPEP1
ENSG00000170266	736	704	1157	1182	GLB1
ENSG00000012174	479	608	1366	1324	MBTPS2
ENSG00000146409	690	745	1257	1085	SLC18B1
ENSG00000115904	875	1018	890	994	SOS1
ENSG00000171469	1248	969	710	850	ZNF561
ENSG00000115548	973	942	866	994	KDM3A
ENSG00000087995	942	1028	1006	799	METTL2A
ENSG00000175745	579	822	1288	1085	NR2F1
ENSG00000146576	1270	970	844	690	C7orf26
ENSG00000198707	1145	1013	789	827	CEP290
ENSG00000100600	848	495	1412	1019	LGMN
ENSG00000066322	607	712	1190	1264	ELOVL1
ENSG00000101190	722	964	1081	1005	TCFL5
ENSG00000061987	1172	995	800	803	MON2
ENSG00000173273	994	1096	749	931	TNKS
ENSG00000212719	1079	1062	722	906	C17orf51
ENSG00000066557	797	1060	946	964	LRRC40
ENSG00000082212	638	945	1138	1046	ME2
ENSG00000159792	747	1143	844	1030	PSKH1
ENSG00000132604	871	1057	992	844	TERF2
ENSG00000028203	1140	812	910	901	VEZT
ENSG00000235162	635	980	1140	1008	C12orf75
ENSG00000006015	1299	937	881	645	REX1BD
ENSG00000168566	1189	952	779	841	SNRNP48
ENSG00000198160	906	1115	832	906	MIER1
ENSG00000186767	1088	956	850	865	SPIN4
ENSG00000149196	1271	863	925	699	HIKESHI
ENSG00000059145	714	960	1056	1028	UNKL
ENSG00000145736	931	1070	959	797	GTF2H2
ENSG00000104231	1257	1138	752	610	ZFAND1
ENSG00000114023	746	985	1178	847	FAM162A
ENSG00000123989	630	624	1340	1159	CHPF
ENSG00000152620	1022	962	932	837	NADK2
ENSG00000140545	686	771	1095	1201	MFGE8
ENSG00000213160	585	974	1169	1023	KLHL23
ENSG00000050393	597	1007	1187	960	MCUR1
ENSG00000104957	1633	874	628	615	CCDC130
ENSG00000145782	1158	1054	849	689	ATG12
ENSG00000197586	880	902	991	975	ENTPD6
ENSG00000129071	1356	921	678	792	MBD4
ENSG00000070761	795	989	1077	885	CFAP20
ENSG00000112851	812	1062	942	930	ERBIN
ENSG00000184428	805	1041	961	938	TOP1MT
ENSG00000159479	980	1162	849	753	MED8
ENSG00000146733	744	1210	989	801	PSPH
ENSG00000182013	778	1007	1053	906	PNMA8A
ENSG00000127125	1021	1099	912	710	PPCS
ENSG00000141560	1202	1055	795	689	FN3KRP
ENSG00000158717	1316	1020	749	655	RNF166
ENSG00000164022	946	952	964	875	AIMP1
ENSG00000129691	839	1224	827	846	ASH2L
ENSG00000182325	1293	990	833	620	FBXL6
ENSG00000112658	524	1036	1111	1065	SRF
ENSG00000073008	724	741	1110	1160	PVR
ENSG00000048649	759	956	1000	1018	RSF1
ENSG00000164615	851	956	995	930	CAMLG
ENSG00000154582	706	952	1178	895	ELOC
ENSG00000147419	718	1111	963	939	CCDC25
ENSG00000163625	1079	929	717	1006	WDFY3
ENSG00000118922	932	922	908	966	KLF12
ENSG00000203993	1273	958	794	701	ARRDC1-AS1
ENSG00000075131	853	1128	922	822	TIPIN
ENSG00000145041	699	1114	822	1088	DCAF1
ENSG00000166855	789	1031	970	932	CLPX
ENSG00000115365	712	1015	963	1032	LANCL1
ENSG00000109184	970	975	894	883	DCUN1D4
ENSG00000110987	489	1076	1047	1109	BCL7A
ENSG00000149084	704	735	1198	1084	HSD17B12
ENSG00000001629	1045	1015	844	816	ANKIB1
ENSG00000037241	690	928	1234	866	RPL26L1
ENSG00000100596	927	658	1060	1071	SPTLC2
ENSG00000182810	931	1069	943	773	DDX28
ENSG00000074054	845	1019	820	1032	CLASP1
ENSG00000107758	949	995	930	840	PPP3CB
ENSG00000102098	647	1059	999	1007	SCML2
ENSG00000054965	689	969	978	1076	FAM168A
ENSG00000119906	1027	1054	817	813	SLF2
ENSG00000204842	752	1006	838	1115	ATXN2
ENSG00000132640	652	1008	1051	1000	BTBD3
ENSG00000148297	798	1035	868	1009	MED22
ENSG00000122390	620	994	1041	1055	NAA60
ENSG00000169914	1410	839	710	747	OTUD3
ENSG00000250479	754	907	1279	765	CHCHD10
ENSG00000120539	1343	971	711	678	MASTL
ENSG00000137285	839	938	1020	906	TUBB2B
ENSG00000170525	660	977	1023	1042	PFKFB3
ENSG00000072135	884	1076	894	848	PTPN18
ENSG00000072210	861	991	977	871	ALDH3A2
ENSG00000234456	777	1082	976	865	MAGI2-AS3
ENSG00000111276	611	1034	1156	898	CDKN1B
ENSG00000077044	1119	955	765	859	DGKD
ENSG00000109089	588	955	1051	1103	CDR2L
ENSG00000137693	751	955	1000	991	YAP1
ENSG00000153006	737	937	1055	966	SREK1IP1
ENSG00000136802	679	666	1124	1225	LRRC8A
ENSG00000163191	556	873	1280	985	S100A11
ENSG00000145916	862	1156	811	864	RMND5B
ENSG00000166224	750	806	973	1163	SGPL1
ENSG00000083168	807	1164	756	964	KAT6A
ENSG00000132773	692	1151	936	911	TOE1
ENSG00000110497	976	935	741	1036	AMBRA1
ENSG00000165238	772	927	959	1029	WNK2
ENSG00000141971	751	1020	1011	904	MVB12A
ENSG00000086200	905	959	922	899	IPO11
ENSG00000072062	482	1001	1110	1092	PRKACA
ENSG00000163006	824	993	929	939	CCDC138
ENSG00000100376	1352	965	662	706	FAM118A
ENSG00000090565	963	998	884	839	RAB11FIP3
ENSG00000163933	707	683	1235	1058	RFT1
ENSG00000153933	1160	955	787	781	DGKE
ENSG00000196776	757	694	1220	1012	CD47
ENSG00000064933	1130	938	870	744	PMS1
ENSG00000089818	922	1194	778	788	NECAP1
ENSG00000010072	703	1057	1032	890	SPRTN
ENSG00000183814	1011	1094	817	759	LIN9
ENSG00000142166	615	817	1196	1051	IFNAR1
ENSG00000198919	919	977	875	907	DZIP3
ENSG00000167112	647	1039	1027	964	TRUB2
ENSG00000165417	726	987	1070	893	GTF2A1
ENSG00000186591	1123	867	842	844	UBE2H
ENSG00000058056	620	1048	1004	1003	USP13
ENSG00000123066	1081	960	718	915	MED13L
ENSG00000153936	626	598	1261	1189	HS2ST1
ENSG00000076513	984	985	904	798	ANKRD13A
ENSG00000113140	555	574	1319	1223	SPARC
ENSG00000122779	961	1004	895	811	TRIM24
ENSG00000171262	623	1004	1137	906	FAM98B
ENSG00000167515	776	976	1091	824	TRAPPC2L
ENSG00000172613	1122	950	859	736	RAD9A
ENSG00000105186	670	1130	829	1036	ANKRD27
ENSG00000163482	937	1077	781	870	STK36
ENSG00000139637	852	982	974	855	C12orf10
ENSG00000204310	617	848	1099	1099	AGPAT1
ENSG00000168958	838	972	1064	789	MFF
ENSG00000085365	594	723	1194	1151	SCAMP1
ENSG00000130707	735	1045	1033	849	ASS1
ENSG00000166411	681	1042	898	1038	IDH3A
ENSG00000125257	574	504	1218	1362	ABCC4
ENSG00000043514	1055	1128	761	712	TRIT1
ENSG00000140307	701	1048	988	917	GTF2A2
ENSG00000143207	1019	988	826	821	COP1
ENSG00000103994	837	1007	837	973	ZNF106
ENSG00000116497	989	1098	806	759	S100PBP
ENSG00000117155	805	968	940	938	SSX2IP
ENSG00000204348	1468	970	645	568	DXO
ENSG00000013375	841	1044	900	866	PGM3
ENSG00000053770	770	1047	938	896	AP5M1
ENSG00000204308	625	1027	1033	965	RNF5
ENSG00000100296	843	1069	894	843	THOC5
ENSG00000185414	879	1088	930	751	MRPL30
ENSG00000034152	748	798	1189	912	MAP2K3
ENSG00000100393	742	1025	707	1172	EP300
ENSG00000106397	568	520	1333	1224	PLOD3
ENSG00000100554	731	896	1096	922	ATP6V1D
ENSG00000068366	655	894	1070	1025	ACSL4
ENSG00000170906	885	927	1020	811	NDUFA3
ENSG00000213551	941	1007	859	836	DNAJC9
ENSG00000164080	841	1048	879	873	RAD54L2
ENSG00000197976	1327	983	645	686	AKAP17A
ENSG00000135097	431	865	1236	1108	MSI1
ENSG00000166887	992	1075	701	871	VPS39
ENSG00000171004	549	330	1407	1352	HS6ST2
ENSG00000083535	942	893	896	907	PIBF1
ENSG00000094631	818	976	857	986	HDAC6
ENSG00000107021	671	908	1028	1029	TBC1D13
ENSG00000184281	1030	920	953	733	TSSC4
ENSG00000278041	1322	1022	666	625	AL133325.3
ENSG00000088256	669	902	1042	1022	GNA11
ENSG00000105426	665	688	1076	1206	PTPRS
ENSG00000138032	1014	992	865	764	PPM1B
ENSG00000167671	777	1042	973	843	UBXN6
ENSG00000129515	588	1079	1084	882	SNX6
ENSG00000119414	619	1024	1076	907	PPP6C
ENSG00000114739	666	865	1021	1073	ACVR2B
ENSG00000100568	516	1074	1014	1020	VTI1B
ENSG00000168438	819	999	943	862	CDC40
ENSG00000111790	1230	878	785	729	FGFR1OP2
ENSG00000171135	641	786	1222	973	JAGN1
ENSG00000072849	807	930	1054	829	DERL2
ENSG00000198315	1004	1043	610	963	ZKSCAN8
ENSG00000065559	694	871	1049	1005	MAP2K4
ENSG00000105583	835	933	968	883	WDR83OS
ENSG00000161654	577	1009	1102	931	LSM12
ENSG00000161956	650	1039	951	978	SENP3
ENSG00000119392	790	1101	866	860	GLE1
ENSG00000107745	702	1023	983	908	MICU1
ENSG00000166938	660	1152	920	883	DIS3L
ENSG00000167123	825	719	1003	1067	CERCAM
ENSG00000134779	567	967	1093	986	TPGS2
ENSG00000143315	1231	810	795	777	PIGM
ENSG00000146416	984	747	970	912	AIG1
ENSG00000151414	947	928	907	829	NEK7
ENSG00000181220	928	906	860	917	ZNF746
ENSG00000082397	498	919	1090	1103	EPB41L3
ENSG00000101544	941	1036	797	836	ADNP2
ENSG00000180964	566	831	1160	1052	TCEAL8
ENSG00000105778	971	1082	758	797	AVL9
ENSG00000120314	799	1056	873	880	WDR55
ENSG00000189319	783	1008	955	859	FAM53B
ENSG00000075711	879	921	875	928	DLG1
ENSG00000183010	580	1221	883	918	PYCR1
ENSG00000088766	756	966	1055	825	CRLS1
ENSG00000035499	796	925	965	915	DEPDC1B
ENSG00000144120	660	924	1038	979	TMEM177
ENSG00000185262	771	973	1033	823	UBALD2
ENSG00000158805	1168	1007	664	760	ZNF276
ENSG00000113812	825	1002	867	903	ACTR8
ENSG00000145725	841	1011	907	838	PPIP5K2
ENSG00000138382	730	969	1032	866	METTL5
ENSG00000005801	1009	1025	858	703	ZNF195
ENSG00000145901	638	839	1059	1058	TNIP1
ENSG00000161010	1441	943	595	615	MRNIP
ENSG00000215193	612	1037	936	1009	PEX26
ENSG00000002919	1056	945	836	757	SNX11
ENSG00000167315	668	942	1071	913	ACAA2
ENSG00000144591	836	1036	912	809	GMPPA
ENSG00000171425	845	943	996	808	ZNF581
ENSG00000160783	883	855	1021	832	PMF1
ENSG00000138443	701	923	1069	897	ABI2
ENSG00000002822	960	890	915	824	MAD1L1
ENSG00000128463	865	878	1033	813	EMC4
ENSG00000018610	693	1010	1041	844	CXorf56
ENSG00000198585	932	949	892	815	NUDT16
ENSG00000176783	949	998	823	817	RUFY1
ENSG00000171466	1228	1068	623	668	ZNF562
ENSG00000082515	745	956	1062	822	MRPL22
ENSG00000119720	1013	913	744	914	NRDE2
ENSG00000116353	1125	961	829	669	MECR
ENSG00000100614	964	908	922	789	PPM1A
ENSG00000170855	820	1007	982	773	TRIAP1
ENSG00000070718	962	1135	739	746	AP3M2
ENSG00000158062	1078	1041	781	681	UBXN11
ENSG00000197217	1107	860	758	856	ENTPD4
ENSG00000057252	599	450	1261	1270	SOAT1
ENSG00000107798	521	511	1312	1235	LIPA
ENSG00000006451	605	977	1064	933	RALA
ENSG00000009413	835	1030	840	873	REV3L
ENSG00000143797	792	725	987	1074	MBOAT2
ENSG00000038210	1007	944	926	701	PI4K2B
ENSG00000181873	1140	961	770	707	IBA57
ENSG00000031003	1101	906	769	801	FAM13B
ENSG00000002586	702	753	1181	939	CD99
ENSG00000100325	870	1002	828	875	ASCC2
ENSG00000112685	839	920	917	899	EXOC2
ENSG00000259623	1198	950	787	640	AC125257.1
ENSG00000158711	1447	852	665	610	ELK4
ENSG00000151148	1090	956	703	825	UBE3B
ENSG00000105325	711	951	880	1032	FZR1
ENSG00000144711	607	985	904	1077	IQSEC1
ENSG00000099814	563	1000	1009	1001	CEP170B
ENSG00000100883	682	924	1022	944	SRP54
ENSG00000135698	889	905	888	890	MPHOSPH6
ENSG00000108557	515	860	958	1239	RAI1
ENSG00000084092	876	1101	831	763	NOA1
ENSG00000154429	838	974	977	781	CCSAP
ENSG00000116584	437	1032	980	1120	ARHGEF2
ENSG00000185418	784	980	951	854	TARSL2
ENSG00000124541	644	963	1138	824	RRP36
ENSG00000152683	813	829	976	949	SLC30A6
ENSG00000032389	916	978	828	844	EIPR1
ENSG00000107679	829	918	853	966	PLEKHA1
ENSG00000075218	609	948	1006	1003	GTSE1
ENSG00000146263	1093	905	819	748	MMS22L
ENSG00000102302	557	914	985	1109	FGD1
ENSG00000168461	407	879	1128	1151	RAB31
ENSG00000171612	877	1064	908	716	SLC25A33
ENSG00000182054	654	1024	1044	842	IDH2
ENSG00000048162	745	1013	962	842	NOP16
ENSG00000136950	883	1006	932	740	ARPC5L
ENSG00000109084	494	781	1188	1098	TMEM97
ENSG00000172216	946	1351	753	510	CEBPB
ENSG00000182378	957	986	792	824	PLCXD1
ENSG00000182768	650	1032	995	882	NGRN
ENSG00000135336	755	1027	945	831	ORC3
ENSG00000147099	724	898	1021	913	HDAC8
ENSG00000172340	569	1014	1019	954	SUCLG2
ENSG00000124275	817	1054	787	897	MTRR
ENSG00000167508	1131	942	839	642	MVD
ENSG00000114127	1170	949	661	774	XRN1
ENSG00000115970	950	938	793	871	THADA
ENSG00000156983	871	983	809	886	BRPF1
ENSG00000198171	978	729	973	866	DDRGK1
ENSG00000096717	887	1059	875	722	SIRT1
ENSG00000134153	724	656	1183	979	EMC7
ENSG00000093167	818	897	943	884	LRRFIP2
ENSG00000086570	883	1081	798	780	FAT2
ENSG00000167272	995	1014	833	699	POP5
ENSG00000037637	926	1200	670	743	FBXO42
ENSG00000066084	755	1011	831	942	DIP2B
ENSG00000138002	1095	985	656	802	IFT172
ENSG00000070010	1295	814	768	660	UFD1
ENSG00000120068	684	814	1095	943	HOXB8
ENSG00000168818	1098	966	809	663	STX18
ENSG00000102401	1150	889	780	716	ARMCX3
ENSG00000112365	825	992	911	807	ZBTB24
ENSG00000230590	800	1066	862	807	FTX
ENSG00000181852	725	1127	792	889	RNF41
ENSG00000146282	848	920	924	841	RARS2
ENSG00000168078	747	944	1027	815	PBK
ENSG00000131375	722	1086	892	833	CAPN7
ENSG00000162961	766	981	1003	783	DPY30
ENSG00000023909	578	864	1180	911	GCLM
ENSG00000196453	859	1130	834	708	ZNF777
ENSG00000139624	914	749	1001	867	CERS5
ENSG00000136153	930	781	919	901	LMO7
ENSG00000132823	1388	903	638	601	OSER1
ENSG00000179431	628	885	1093	924	FJX1
ENSG00000084093	912	959	840	818	REST
ENSG00000044446	971	1021	663	873	PHKA2
ENSG00000177370	629	966	1024	908	TIMM22
ENSG00000133703	642	919	1040	926	KRAS
ENSG00000170089	877	978	905	766	AC106795.1
ENSG00000142784	494	1015	956	1061	WDTC1
ENSG00000134255	963	756	935	870	CEPT1
ENSG00000198589	641	1015	872	996	LRBA
ENSG00000105607	834	943	996	750	GCDH
ENSG00000170876	702	714	1034	1071	TMEM43
ENSG00000174106	770	569	1114	1067	LEMD3
ENSG00000066739	1095	937	745	743	ATG2B
ENSG00000068394	771	965	962	821	GPKOW
ENSG00000218739	821	879	1008	809	CEBPZOS
ENSG00000138182	903	836	864	913	KIF20B
ENSG00000154144	1424	929	584	579	TBRG1
ENSG00000146587	1052	1035	695	734	RBAK
ENSG00000164068	636	1031	836	1013	RNF123
ENSG00000130508	302	438	1251	1524	PXDN
ENSG00000151292	751	969	898	896	CSNK1G3
ENSG00000136830	334	930	1204	1045	FAM129B
ENSG00000118946	385	794	1221	1113	PCDH17
ENSG00000182903	1144	891	767	711	ZNF721
ENSG00000137414	818	764	956	974	FAM8A1
ENSG00000145908	1069	1084	651	707	ZNF300
ENSG00000073792	644	973	903	991	IGF2BP2
ENSG00000079313	890	982	772	867	REXO1
ENSG00000111266	1235	894	637	744	DUSP16
ENSG00000131116	874	910	1014	711	ZNF428
ENSG00000163374	813	1006	774	914	YY1AP1
ENSG00000170584	885	969	923	730	NUDCD2
ENSG00000111321	671	671	1106	1058	LTBR
ENSG00000149716	1349	905	673	579	ORAOV1
